"CID","MolecularFormula","MolecularWeight","ExactMass","MonoisotopicMass","IsotopeAtomCount","CovalentUnitCount","IsomericSMILES"
129098070,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,1,"CN(C(=O)C1=C([N+](=CC(=C1)Cl)[O-])Cl)OC"
129094568,"C8H8Cl2N2O3",251.06,249.9911975,249.9911975,0,2,"CNC1=C(C=C(C=C1)C(=O)Cl)[N+](=O)[O-].Cl"
129070300,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"CC1=CC=C(S1)C2=CC3=C(S2)C=C(S3)C"
129069656,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"C1=CC(=C(C(=C1NCCF)N)Br)F"
129044011,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCN1C=C(N=C1CI)C"
129024180,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"COC1=CC(=CC(=C1S(=O)(=O)O)OC)S"
126993432,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC(CNC1=NC=CC(=C1)Br)(F)F"
126990516,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CN1CCC(C1C2=C(SC(=C2)Cl)Cl)N"
126989466,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"C1=CN=CC(=C1NCCC(F)F)Br"
126987685,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"C1CC(OC1)(CC2=C(C=CS2)Cl)CCl"
126960996,"C7H14O2Sn",248.89,250.001582,250.001582,0,1,"C/C(=C/C(=O)O)/[Sn](C)(C)C"
126960616,"C8H13IN+",250.10,250.00927,250.00927,0,2,"CC1=[N+](C(=CC=C1)C)C.I"
126960236,"C8H13IN+",250.10,250.00927,250.00927,0,2,"CC1=C([N+](=CC=C1)C)C.I"
126806025,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,3,"CC1=CC2=C(C=C1)SC(=N2)CN.Cl.Cl"
126732833,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"C[C@@](COC)(C1=CC(=CC(=C1)Cl)Cl)S"
126707169,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"C1CNCCC1C2=NC(=CS2)C(Cl)Cl"
126667315,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C2=C(C(=N1)C3=NC(=NC=C3)Cl)SC=C2"
126620804,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=CC(=NN1C)C(C)I"
126611742,"C5H12FO6PS",250.18,250.00762443,250.00762443,0,1,"CCOP(=O)(O)OC[C@@H](COSF)O"
126578885,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CS(=O)(=O)C1=CC(=CC(=C1)O)S(=O)(=O)C"
126521788,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC2(CC2)C(=O)C3=C1C=CC=C3Br"
126481873,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC2=CC3=C(CCC3=O)C(=C2C1)Br"
125510435,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC=C(C=C1)C2=C(C=C(C(=C2)Cl)C=O)Cl"
125496060,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1=CC=C2C(=C1)C3=C(C=CC(=C3)F)S(=O)(=O)O2"
125495946,"C12H7FO3S",250.25,250.00999342,250.00999342,0,1,"C1C2=C(C3=C(O1)C=CC=C3F)SC(=C2)C(=O)O"
125492456,"C10H9F3S2",250.3,250.00977712,250.00977712,0,1,"C1CSC2=CC=CC=C2[C@H]1SC(F)(F)F"
125492454,"C10H9F3S2",250.3,250.00977712,250.00977712,0,1,"C1CSC2=CC=CC=C2[C@@H]1SC(F)(F)F"
125487325,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"C1=CC(=CC=C1CC(=O)C(=O)Cl)C(F)(F)F"
125485077,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C[C@H](OC1)C#CC2=CC=CC=C2Br"
125485076,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C[C@@H](OC1)C#CC2=CC=CC=C2Br"
125483964,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"CSC#CC1=C(SC2=CC=CC=C21)SC"
125480419,"C12H11BrO",251.12,249.99933,249.99933,0,1,"COCC(=C)C#CC1=CC=C(C=C1)Br"
125478490,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C[C@@H](C1=CC=CC2=C1C=CC=C2Br)O"
125478488,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C[C@H](C1=CC=CC2=C1C=CC=C2Br)O"
125477456,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=C[C@@H](/C=C/C=O)C1=CC=CC=C1Br"
125476415,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(=O)/C(=C/C=C)/C1=CC=C(C=C1)Br"
125476045,"C11H7FN2S2",250.3,250.00346874,250.00346874,0,1,"C1=CC(=CC=C1/C=C(\CSC#N)/SC#N)F"
125451220,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1=CC=C2C(=C1)C=CC(=C2CBr)CO"
125303077,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"COC1=C2C(=CC3=C1OC(=O)C=C3Cl)C=CO2"
124919936,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@@H]([C@H]([C@H](O)Cl)O)O)([C@H]([C@H](O)Cl)O)O"
124919935,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@@H]([C@@H]([C@@H](O)Cl)O)O)([C@H]([C@H](O)Cl)O)O"
124919934,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@@H]([C@H]([C@@H](O)Cl)O)O)([C@H]([C@H](O)Cl)O)O"
124653763,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C[C@@H](OC1)C#CC2=CC=C(C=C2)Br"
124653762,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C[C@H](OC1)C#CC2=CC=C(C=C2)Br"
124583731,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CO[C@@H](C1=CC2=CC=CC=C2C=C1)Br"
124583730,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CO[C@H](C1=CC2=CC=CC=C2C=C1)Br"
124559995,"C7H10ClF3O2S",250.67,250.0042129,250.0042129,0,1,"C1C[C@H](C[C@H](C1)S(=O)(=O)Cl)C(F)(F)F"
124559994,"C7H10ClF3O2S",250.67,250.0042129,250.0042129,0,1,"C1C[C@@H](C[C@H](C1)S(=O)(=O)Cl)C(F)(F)F"
124559993,"C7H10ClF3O2S",250.67,250.0042129,250.0042129,0,1,"C1C[C@H](C[C@@H](C1)S(=O)(=O)Cl)C(F)(F)F"
124559992,"C7H10ClF3O2S",250.67,250.0042129,250.0042129,0,1,"C1C[C@@H](C[C@@H](C1)S(=O)(=O)Cl)C(F)(F)F"
124525265,"C6H12Cl2O6",251.06,250.0010935,250.0010935,0,1,"[C@@H]([C@@H]([C@@H]([C@H](O)Cl)O)O)([C@H]([C@H](O)Cl)O)O"
124465045,"C7H8Cl2N4O2",251.07,250.0024309,250.0024309,0,1,"C[C@H](C(=O)OC)NC1=NC(=NC(=N1)Cl)Cl"
124465044,"C7H8Cl2N4O2",251.07,250.0024309,250.0024309,0,1,"C[C@@H](C(=O)OC)NC1=NC(=NC(=N1)Cl)Cl"
124199605,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCC1=NN(C=C1I)CC"
124120103,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=C(SC2=C1C(=O)NC(=O)N2)CC(F)(F)F"
124095183,"C10H12Cl2OS",251.17,249.9985916,249.9985916,0,1,"CC(C)(C)CC(=O)C1=CC(=C(S1)Cl)Cl"
124029188,"C9H12BrFO2",251.09,250.00047,250.00047,0,1,"COC(=O)C(C1CC=CC(C1)F)Br"
124028229,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C=C(OC1=CC2=C(C=C1)N=C(S2)CC#N)Cl"
124019143,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C2C(=CC=C1)C(=CC=C2OC)Br"
124010772,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C=C1CC=C(C2=C1C=CC=C2C(=S)S)S"
123867808,"C5H14O4Si4",250.50,249.99691506,249.99691506,0,1,"C[SiH](CCCCO[SiH]=O)[Si](=O)[SiH]=O"
123864424,"C12H7ClO4",250.63,250.0032864,250.0032864,0,1,"C1=CC(=CC=C1C2=CC(=O)C(=CO2)C(=O)O)Cl"
123833006,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"C1C(NC(=O)S1)C(=O)OC(=O)[C@H](CS)N"
123822698,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=CC=C(C=C1)S(=O)(=O)CS(=O)(=O)O"
123803557,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=C2C=C(C=CC2=CC(=C1)O)Br"
123693696,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC2=C(C=C(C=C2)Br)C(=C1C)O"
123643580,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC2=CC(=C(N=C2C(=C1)O)S(=O)(=O)O)C#N"
123581143,"C8H10O5S2",250.3,249.99696576,249.99696576,0,1,"CC1=CC=C(C=C1)CS(=O)(=O)OS(=O)O"
123545870,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC(=O)N(C=C1)C2=C(C=C(C=C2)N=S)Cl"
123493373,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC=CC=CC(=O)C1=CC=C(C=C1)Br"
123484041,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C#CC1CC2C(S1)C3C(S2)C=C(S3)C#C"
123468241,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCOC(=O)N(C)S(=O)(=O)C1=CN=CS1"
123443073,"C7H4F6O3",250.09,250.00646296,250.00646296,0,1,"CC(=O)C(=C(C(F)(F)F)O)C(=O)C(F)(F)F"
123353366,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1=CC2=C(C=CN3N2C=CC=C3Cl)C(=C1)Cl"
123333974,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"C1=CC=C(C=C1)S(=O)(=O)NC=S(=O)(N)O"
123306619,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=C2C(=CN=C1Cl)N=C(O2)C3=CSC=C3"
123291571,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1C=CSC1C2=CC=C(S2)C3=CC=CS3"
123273679,"C11H13Cl3",251.6,250.008283,250.008283,0,1,"CC(C)C(C)C1=C(C=C(C=C1Cl)Cl)Cl"
123258835,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=C(C=CC(=C1)Br)C2=COC=C2"
123193119,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(C1=CC2=C(C=C1)C=CC(=C2)Br)O"
123169906,"C4H13O6P3",250.06,249.99249912,249.99249912,0,1,"CP(=O)(C)OP(=O)(C)OP(=O)(C)O"
123145508,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CCCSC1=NC(=C(C(=C1C)Cl)N)Cl"
123136473,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"C1CSC=C1C2=C(C=CS2)C3=CSC=C3"
122648808,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"CN1C(=CC=N1)C2=CSC3=CN=C(N=C32)Cl"
122632138,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)C=C(C=NC=N)I"
122613097,"C10H11KO3S",250.36,250.00659687,250.00659687,0,2,"CC(=C)CC1=CC=CC=C1S(=O)(=O)[O-].[K+]"
122554526,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=NC=C1C(=O)O)C2=NC=C(S2)C(=O)O"
122554497,"C10H6N2O4S",250.23,250.00482785,250.00482785,0,1,"C1=CC(=NC=C1C(=O)O)C2=NC(=CS2)C(=O)O"
122522788,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC/C(=C/C(=C\I)/N)/C=N"
122506205,"C10H6F4OS",250.21,250.00754863,250.00754863,0,1,"CSC1=C2C(=C(C=C1)F)[C@H](C(C2=O)(F)F)F"
122476399,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC(=CC=C1C2=NC(=C(S2)C#N)CO)Cl"
122475561,"C13H8Cl2O",251.10,249.9952203,249.9952203,0,1,"C1=CC(=CC=C1C2=CC(=CC(=C2)C=O)Cl)Cl"
122432044,"C4H13O6P3",250.06,249.99249912,249.99249912,0,1,"C(CCP(=O)(O)OP(=O)(O)O)CP"
122373721,"C3H2N6O8",250.08,249.99341104,249.99341104,0,1,"C(C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])OC(=O)N=[N+]=[N-]"
122361103,"C8H2F4N2O3",250.11,250.00015458,250.00015458,0,1,"C1=C2C(=CC(=C1[N+](=O)[O-])F)OC(=N2)C(F)(F)F"
122231139,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C=CCC1C=CC2=C(O1)C(=CC=C2)Br"
122228877,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CO[C@@H]([C@H]1Br)C#CC2=CC=CC=C2"
122226754,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC(=CC=C1[C@@H](C#N)NC2=NN=CS2)Cl"
122171556,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=C(N=CN1C(C)C)I"
122171555,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC1=C(N(C=N1)C(C)C)I"
122151366,"C9H7NaO7",250.14,250.00894684,250.00894684,0,2,"C1=C(C=C(C(=C1O)O)O)C(=O)OCC(=O)[O-].[Na+]"
121626885,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"CN(CC1=CSC(=C1Cl)Cl)C2CNC2"
121552913,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,2,"C1=CC(=CC=C1CCSC(=N)N)Cl.Cl"
121446362,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CCC1=C(C=NN1)C(C)I"
121399653,"C7H11IN2",250.08,249.99670,249.99670,0,1,"C1CCC2C(C1)C(=NN2)I"
121331704,"C9H5F3O3S",250.20,249.99114968,249.99114968,0,1,"C1=CC(=C(C=C1F)F)SC(=O)C(C(=O)O)F"
121235171,"C7H11IN2",250.08,249.99670,249.99670,0,2,"CCN1C=CC=CC1=N.I"
121234845,"C8H2F8",250.09,250.00287536,250.00287536,0,1,"C1(=C(C(=C(C(=C1F)F)F)F)C(F)F)C(F)F"
121234349,"C10H6ClF3O2",250.60,250.0008416,250.0008416,0,1,"CC1=C2C(=CC=C1)O/C(=C(\C(F)(F)F)/Cl)/O2"
121228351,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=CC(=C(C=C1F)Cl)Cl"
121228350,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=CC(=C(C(=C1)Cl)F)Cl"
121228349,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C(=CC(=C1)Cl)Cl)F"
121228348,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=CC(=C(C(=C1)Cl)Cl)F"
121228347,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C=C(C=C1Cl)F)Cl"
121228346,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=CC(=C(C=C1Cl)F)Cl"
121228345,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C(=CC(=C1)Cl)F)Cl"
121228344,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C=C(C=C1Cl)Cl)F"
121228343,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=CC(=C(C=C1Cl)Cl)F"
121228342,"C10H9Cl2FO2",251.08,249.9963631,249.9963631,0,1,"CCOC(=O)CC1=C(C(=CC(=C1)F)Cl)Cl"
121222437,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"CC1=CN2C(=O)C3=C(C=CC(=C3)Cl)N=C2S1"
121221808,"C11H7ClN2OS",250.70,249.9967617,249.9967617,0,1,"C1=CC=C(C=C1)COC2=C(C(=NS2)Cl)C#N"
121215803,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC=C(C=C1)NNC2=C(C(=NS2)Cl)C#N"
121215621,"C10H7ClN4S",250.71,250.0079951,250.0079951,0,1,"C1=CC2=C(C=C1Cl)NC3=NC(=NC=C3S2)N"
121155308,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CS(=O)(=O)N1CC(C1)N2C(=O)CSC2=O"
121012605,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"C1CC2=C(C3=CC=CC=C31)C(=NN=C2Cl)Cl"
121010846,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1(C=C(C(=O)C2=CC=CC=C21)Br)C"
121010409,"C12H8Cl2N2",251.11,250.0064537,250.0064537,0,1,"CN1C=CC2=C3C=C(C=C(C3=NC2=C1)Cl)Cl"
121010019,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC=C(C2=CC=CC(=C12)CO)Br"
121009284,"C12H11BrO",251.12,249.99933,249.99933,0,1,"COCC1=CC=CC2=C1C(=CC=C2)Br"
121008977,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1C(CC(=O)C=C1Br)C2=CC=CC=C2"
121008345,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC(C(=O)C=C1)C2=CC=C(C=C2)Br"
121008344,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"CSC(=S)SC1=CC=CC2=CC=CC=C21"
121007841,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=C2C=CC(=C(C2=C(C=C1)C)O)Br"
121007840,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC(=C2C(=C1)C=CC(=C2O)Br)C"
121007433,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC(C1=CC(=CC2=CC=CC=C21)Br)O"
121006898,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CCC1=CC2=C(C=CC(=C2C=C1)O)Br"
121003853,"C12H11BrO",251.12,249.99933,249.99933,0,1,"C1CC2=C(C=C(C=C2)Br)/C(=C\C=O)/C1"
121002131,"C12H10S3",250.4,249.99446384,249.99446384,0,1,"CC1=C/C(=C/C(=S)C2=CC=CC=C2)/SS1"
120837576,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"C1CN(CC1N)CC2=CSC(=C2Cl)Cl"
120836417,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"C1CN(C[C@H]1N)CC2=CSC(=C2Cl)Cl"
120834004,"C9H12Cl2N2S",251.18,250.0098250,250.0098250,0,1,"C1CN(C[C@@H]1N)CC2=CSC(=C2Cl)Cl"
120393738,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CCC1=NC=C(S1)S(=O)(=O)NCC(=O)O"
120082620,"C7H10N2O4S2",250.3,250.00819915,250.00819915,0,1,"CC1=C(SC(=N1)C)S(=O)(=O)NCC(=O)O"
119326722,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,2,"C1[C@@H](NCS1)C(=O)NC2=CSC=C2.Cl"
119326717,"C8H11ClN2OS2",250.8,250.0001330,250.0001330,0,2,"C1C(NCS1)C(=O)NC2=CSC=C2.Cl"
119091121,"C10H13Cl2OP",251.09,250.0081074,250.0081074,0,1,"C1=CC=C(C=C1)P(=O)(CCCl)CCCl"
119086029,"C7H11IN2",250.08,249.99670,249.99670,0,1,"CC(C)CN1C=CN=C1I"
119085373,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"C1=CC(=NC=C1CNCC(F)F)Br"
119082176,"C12H11BrO",251.12,249.99933,249.99933,0,1,"CC1=CC2=C(C=CC(=C2)OC)C=C1Br"
119022812,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=NC(=C(C=C1CBr)C(F)F)N"
119019132,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1C(F)F)N)CBr"
119018173,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=NC=C1C(F)F)N)CBr"
119015912,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1CBr)N)C(F)F"
119012605,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=NC(=C(C=C1C(=O)Cl)[N+](=O)[O-])C(F)F"
119008005,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(N=C(C=C1CBr)C(F)F)N"
119005316,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=CN=C1N)CBr)C(F)F"
119004632,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=NC(=C1C(F)F)N)CBr"
119003254,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C=C(C(=N1)N)CBr)C(F)F"
118999953,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=NC=C1CBr)N)C(F)F"
118998174,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1N)C(F)F)CBr"
118996048,"C8H5F3N2O2S",250.20,250.00238307,250.00238307,0,1,"C1=CC(=C(C(=C1)S(=O)(=O)N)C#N)C(F)(F)F"
118988852,"C6H10CaO8",250.22,250.0001581,250.0001581,0,4,"C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)[O-])O.O.O.[Ca+2]"
118860036,"C8H11O5PS",250.21,250.00648162,250.00648162,0,1,"C1=CC=C(C=C1)P(=O)(CCS(=O)(=O)O)O"
118855176,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"C1=CC(=C(C=C1NN)C(F)F)CBr"
118853935,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=NC(=C1C(F)F)CN)Br"
118851667,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=NC=C(C(=C1Br)CN)C(F)F"
118848363,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1Br)CN)C(F)F"
118846589,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=C(C(=N1)C(=O)Cl)[N+](=O)[O-])C(F)F"
118843504,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=C(N=C1C(F)F)C(=O)Cl)[N+](=O)[O-]"
118843450,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=C(C(=N1)C(F)F)[N+](=O)[O-])C(=O)Cl"
118843427,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CN=C(C(=C1[N+](=O)[O-])C(=O)Cl)C(F)F"
118842446,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C=C(C(=N1)CN)C(F)F)Br"
118842421,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=CN=C1CN)C(F)F)Br"
118840801,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=NC=C(C(=C1C(=O)Cl)C(F)F)[N+](=O)[O-]"
118837843,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(N=C(C=C1C(=O)Cl)[N+](=O)[O-])C(F)F"
118836896,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(C(=N1)CN)Br)C(F)F"
118834603,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(C(=CN=C1[N+](=O)[O-])C(=O)Cl)C(F)F"
118834230,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CN=C(C(=C1C(F)F)[N+](=O)[O-])C(=O)Cl"
118832652,"C12H11BrO",251.12,249.99933,249.99933,0,1,"COC1=CC(=CC2=CC=CC=C21)CBr"
118831495,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1CN)Br)C(F)F"
118831455,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1CN)C(F)F)Br"
118831231,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(C(=N1)CN)C(F)F)Br"
118829486,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(N=C(C=C1C(F)F)C(=O)Cl)[N+](=O)[O-]"
118828541,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(N=C(C=C1C(F)F)[N+](=O)[O-])C(=O)Cl"
118826632,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(C(=CN=C1C(F)F)C(=O)Cl)[N+](=O)[O-]"
118826574,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CN=C(C(=C1C(=O)Cl)[N+](=O)[O-])C(F)F"
118825824,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(N=C(C=C1C(F)F)Br)CN"
118824293,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=CN=C1C(F)F)Br)CN"
118824145,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(C(=N1)C(F)F)Br)CN"
118823573,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=NC=C(C(=C1C(F)F)CN)Br"
118821011,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(C(=CN=C1C(F)F)[N+](=O)[O-])C(=O)Cl"
118821010,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=C(N=C1C(F)F)[N+](=O)[O-])C(=O)Cl"
118820028,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(N=C1C(F)F)CN)Br"
118817887,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CN=C(C(=C1CN)Br)C(F)F"
118814262,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(N=C(C=C1Br)C(F)F)CN"
118814144,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=NC(=C1Br)CN)C(F)F"
118809643,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=NC(=C1C(=O)Cl)C(F)F)[N+](=O)[O-]"
118808692,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=C(C(=NC=C1C(F)F)CN)Br"
118808546,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=NC(=C(C=C1C(F)F)Br)CN"
118807147,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(C(=CN=C1C(=O)Cl)[N+](=O)[O-])C(F)F"
118807140,"C8H9BrF2N2",251.07,249.99172,249.99172,0,1,"CC1=CC(=C(C(=N1)Br)C(F)F)CN"
118804071,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=C(N=C(C=C1[N+](=O)[O-])C(=O)Cl)C(F)F"
118804036,"C8H5ClF2N2O3",250.58,249.9956760,249.9956760,0,1,"CC1=CC(=C(N=C1C(=O)Cl)C(F)F)[N+](=O)[O-]"
